Site_num,Site_name,County,Lat,Long,green_pop,prop_identifier,prop_ownership,survey_date,data_source,notes,species,num_adult,num_juv_subad_yrling,num_hatchling,num_eggs,total_ANAE_or_PLME,nest
63,Bridal Veil Falls Road-B,Transylvania,35.177151,-82.612258,BRE,DuPont SRF,NCFS,10/4/11,NCWRC,none found,,,,,,0,
63,Bridal Veil Falls Road-B,Transylvania,35.177151,-82.612258,BRE,DuPont SRF,NCFS,10/17/11,NCWRC,none found,,,,,,0,
63,Bridal Veil Falls Road-B,Transylvania,35.177151,-82.612258,BRE,DuPont SRF,NCFS,10/31/11,NCWRC,none found,,,,,,0,
63,Bridal Veil Falls Road-B,Transylvania,35.177151,-82.612258,BRE,DuPont SRF,NCFS,3/31/12,NCWRC,none found,,,,,,0,
63,Bridal Veil Falls Road-B,Transylvania,35.177151,-82.612258,BRE,DuPont SRF,NCFS,5/11/12,NCWRC,none found,,,,,,0,
63,Bridal Veil Falls Road-B,Transylvania,35.177151,-82.612258,BRE,DuPont SRF,NCFS,8/12/12,NCWRC,none found,,,,,,0,
63,Bridal Veil Falls Road-B,Transylvania,35.177151,-82.612258,BRE,DuPont SRF,NCFS,8/14/12,NCWRC,none found,,,,,,0,
63,Bridal Veil Falls Road-B,Transylvania,35.177151,-82.612258,BRE,DuPont SRF,NCFS,10/10/12,NCWRC,none found,,,,,,0,
63,Bridal Veil Falls Road-B,Transylvania,35.177151,-82.612258,BRE,DuPont SRF,NCFS,10/22/12,NCWRC,none found,,,,,,0,
63,Bridal Veil Falls Road-B,Transylvania,35.177151,-82.612258,BRE,DuPont SRF,NCFS,11/9/12,NCWRC,none found,,,,,,0,
63,Bridal Veil Falls Road-B,Transylvania,35.177151,-82.612258,BRE,DuPont SRF,NCFS,6/15/13,NCWRC,none found,,,,,,0,
63,Bridal Veil Falls Road-B,Transylvania,35.177151,-82.612258,BRE,DuPont SRF,NCFS,8/6/13,NCWRC,none found,,,,,,0,
63,Bridal Veil Falls Road-B,Transylvania,35.177151,-82.612258,BRE,DuPont SRF,NCFS,10/1/13,NCWRC,none found,,,,,,0,
63,Bridal Veil Falls Road-B,Transylvania,35.177151,-82.612258,BRE,DuPont SRF,NCFS,10/23/13,NCWRC,none found,,,,,,0,
63,Bridal Veil Falls Road-B,Transylvania,35.177151,-82.612258,BRE,DuPont SRF,NCFS,11/6/13,NCWRC,none found,,,,,,0,
63,Bridal Veil Falls Road-B,Transylvania,35.177151,-82.612258,BRE,DuPont SRF,NCFS,5/11/14,NCWRC,none found,,,,,,0,
63,Bridal Veil Falls Road-B,Transylvania,35.177151,-82.612258,BRE,DuPont SRF,NCFS,8/25/14,NCWRC,none found,,,,,,0,
63,Bridal Veil Falls Road-B,Transylvania,35.177151,-82.612258,BRE,DuPont SRF,NCFS,10/1/14,NCWRC,none found,,,,,,0,
63,Bridal Veil Falls Road-B,Transylvania,35.177151,-82.612258,BRE,DuPont SRF,NCFS,10/22/14,NCWRC,none found,,,,,,0,
63,Bridal Veil Falls Road-B,Transylvania,35.177151,-82.612258,BRE,DuPont SRF,NCFS,11/4/14,NCWRC,none found,,,,,,0,
63,Bridal Veil Falls Road-B,Transylvania,35.177151,-82.612258,BRE,DuPont SRF,NCFS,4/27/15,NCWRC,none found,,,,,,0,
63,Bridal Veil Falls Road-B,Transylvania,35.177151,-82.612258,BRE,DuPont SRF,NCFS,8/16/15,NCWRC,none found,,,,,,0,
63,Bridal Veil Falls Road-B,Transylvania,35.177151,-82.612258,BRE,DuPont SRF,NCFS,9/16/15,NCWRC,none found,,,,,,0,
63,Bridal Veil Falls Road-B,Transylvania,35.177151,-82.612258,BRE,DuPont SRF,NCFS,10/6/20,NCWRC,none found,,,,,,0,
63,Bridal Veil Falls Road-B,Transylvania,35.177151,-82.612258,BRE,DuPont SRF,NCFS,11/4/20,NCWRC,none found,,,,,,0,
63,Bridal Veil Falls Road-B,Transylvania,35.177151,-82.612258,BRE,DuPont SRF,NCFS,11/9/20,NCWRC,none found,,,,,,0,
63,Bridal Veil Falls Road-B,Transylvania,35.177151,-82.612258,BRE,DuPont SRF,NCFS,8/26/21,NCWRC,none found,,,,,,0,
63,Bridal Veil Falls Road-B,Transylvania,35.177151,-82.612258,BRE,DuPont SRF,NCFS,10/11/21,NCWRC,none found,,,,,,0,
63,Bridal Veil Falls Road-B,Transylvania,35.177151,-82.612258,BRE,DuPont SRF,NCFS,11/11/21,NCWRC,none found,,,,,,0,
64,Bridal Veil Falls-1A,Transylvania,35.178958,-82.618113,BRE,DuPont SRF,NCFS,2/23/17,NCWRC,1 ad ANAE,Green Salamander,1,,,,1,FALSE
64,Bridal Veil Falls-1A,Transylvania,35.178958,-82.618113,BRE,DuPont SRF,NCFS,10/20/11,NCWRC,1 hatchling to R  and 1 adult to left of brood crevice,Green Salamander,1,,1,,2,FALSE
64,Bridal Veil Falls-1A,Transylvania,35.178958,-82.618113,BRE,DuPont SRF,NCFS,5/2/11,NCWRC,1 juv ANAE,Green Salamander,,1,,,1,FALSE
64,Bridal Veil Falls-1A,Transylvania,35.178958,-82.618113,BRE,DuPont SRF,NCFS,4/3/19,NCWRC,1 juv. ANAE,Green Salamander,,1,,,1,FALSE
64,Bridal Veil Falls-1A,Transylvania,35.178958,-82.618113,BRE,DuPont SRF,NCFS,10/9/10,NCWRC,1 juvenile,Green Salamander,,1,,,1,FALSE
64,Bridal Veil Falls-1A,Transylvania,35.178958,-82.618113,BRE,DuPont SRF,NCFS,4/7/13,NCWRC,"1 juvenile ANAE, tail snip vial #89",Green Salamander,,1,,,1,FALSE
64,Bridal Veil Falls-1A,Transylvania,35.178958,-82.618113,BRE,DuPont SRF,NCFS,7/22/12,NCWRC,1 large stubtailed adult,Green Salamander,1,,,,1,FALSE
64,Bridal Veil Falls-1A,Transylvania,35.178958,-82.618113,BRE,DuPont SRF,NCFS,7/10/12,NCWRC,1 PLME,Southern Gray-cheeked Salamander,1,,,,1,FALSE
64,Bridal Veil Falls-1A,Transylvania,35.178958,-82.618113,BRE,DuPont SRF,NCFS,9/25/10,NCWRC,1 sm adult,Green Salamander,1,,,,1,FALSE
64,Bridal Veil Falls-1A,Transylvania,35.178958,-82.618113,BRE,DuPont SRF,NCFS,6/18/10,NCWRC,1 sm adult ANAE,Green Salamander,1,,,,1,FALSE
64,Bridal Veil Falls-1A,Transylvania,35.178958,-82.618113,BRE,DuPont SRF,NCFS,6/1/11,NCWRC,1 sm adult ANAE,Green Salamander,1,,,,1,FALSE
64,Bridal Veil Falls-1A,Transylvania,35.178958,-82.618113,BRE,DuPont SRF,NCFS,6/26/10,NCWRC,none found,,,,,,0,
64,Bridal Veil Falls-1A,Transylvania,35.178958,-82.618113,BRE,DuPont SRF,NCFS,9/28/10,NCWRC,none found,,,,,,0,
64,Bridal Veil Falls-1A,Transylvania,35.178958,-82.618113,BRE,DuPont SRF,NCFS,5/7/11,NCWRC,none found,,,,,,0,
64,Bridal Veil Falls-1A,Transylvania,35.178958,-82.618113,BRE,DuPont SRF,NCFS,10/10/11,NCWRC,none found,,,,,,0,
64,Bridal Veil Falls-1A,Transylvania,35.178958,-82.618113,BRE,DuPont SRF,NCFS,4/3/12,NCWRC,none found,,,,,,0,
64,Bridal Veil Falls-1A,Transylvania,35.178958,-82.618113,BRE,DuPont SRF,NCFS,4/8/12,NCWRC,none found,,,,,,0,
64,Bridal Veil Falls-1A,Transylvania,35.178958,-82.618113,BRE,DuPont SRF,NCFS,5/18/12,NCWRC,none found,,,,,,0,
64,Bridal Veil Falls-1A,Transylvania,35.178958,-82.618113,BRE,DuPont SRF,NCFS,5/24/12,NCWRC,none found,,,,,,0,
64,Bridal Veil Falls-1A,Transylvania,35.178958,-82.618113,BRE,DuPont SRF,NCFS,6/3/12,NCWRC,none found,,,,,,0,
64,Bridal Veil Falls-1A,Transylvania,35.178958,-82.618113,BRE,DuPont SRF,NCFS,6/6/12,NCWRC,none found,,,,,,0,
64,Bridal Veil Falls-1A,Transylvania,35.178958,-82.618113,BRE,DuPont SRF,NCFS,6/26/12,NCWRC,none found,,,,,,0,
64,Bridal Veil Falls-1A,Transylvania,35.178958,-82.618113,BRE,DuPont SRF,NCFS,7/5/12,NCWRC,none found,,,,,,0,
64,Bridal Veil Falls-1A,Transylvania,35.178958,-82.618113,BRE,DuPont SRF,NCFS,8/10/12,NCWRC,none found,,,,,,0,
64,Bridal Veil Falls-1A,Transylvania,35.178958,-82.618113,BRE,DuPont SRF,NCFS,9/2/12,NCWRC,none found,,,,,,0,
64,Bridal Veil Falls-1A,Transylvania,35.178958,-82.618113,BRE,DuPont SRF,NCFS,11/24/12,NCWRC,none found,,,,,,0,
64,Bridal Veil Falls-1A,Transylvania,35.178958,-82.618113,BRE,DuPont SRF,NCFS,3/10/13,NCWRC,none found,,,,,,0,
64,Bridal Veil Falls-1A,Transylvania,35.178958,-82.618113,BRE,DuPont SRF,NCFS,3/30/13,NCWRC,none found,,,,,,0,
64,Bridal Veil Falls-1A,Transylvania,35.178958,-82.618113,BRE,DuPont SRF,NCFS,5/26/13,NCWRC,none found,,,,,,0,
64,Bridal Veil Falls-1A,Transylvania,35.178958,-82.618113,BRE,DuPont SRF,NCFS,6/14/13,NCWRC,none found,,,,,,0,
64,Bridal Veil Falls-1A,Transylvania,35.178958,-82.618113,BRE,DuPont SRF,NCFS,6/18/13,NCWRC,none found,,,,,,0,
64,Bridal Veil Falls-1A,Transylvania,35.178958,-82.618113,BRE,DuPont SRF,NCFS,10/30/13,NCWRC,none found,,,,,,0,
64,Bridal Veil Falls-1A,Transylvania,35.178958,-82.618113,BRE,DuPont SRF,NCFS,4/12/14,NCWRC,none found,,,,,,0,
64,Bridal Veil Falls-1A,Transylvania,35.178958,-82.618113,BRE,DuPont SRF,NCFS,6/14/14,NCWRC,none found,,,,,,0,
64,Bridal Veil Falls-1A,Transylvania,35.178958,-82.618113,BRE,DuPont SRF,NCFS,8/14/14,NCWRC,none found,,,,,,0,
64,Bridal Veil Falls-1A,Transylvania,35.178958,-82.618113,BRE,DuPont SRF,NCFS,8/28/14,NCWRC,none found,,,,,,0,
64,Bridal Veil Falls-1A,Transylvania,35.178958,-82.618113,BRE,DuPont SRF,NCFS,3/26/15,NCWRC,none found,,,,,,0,
64,Bridal Veil Falls-1A,Transylvania,35.178958,-82.618113,BRE,DuPont SRF,NCFS,5/29/15,NCWRC,none found,,,,,,0,
64,Bridal Veil Falls-1A,Transylvania,35.178958,-82.618113,BRE,DuPont SRF,NCFS,6/3/15,NCWRC,none found,,,,,,0,
64,Bridal Veil Falls-1A,Transylvania,35.178958,-82.618113,BRE,DuPont SRF,NCFS,6/18/17,NCWRC ,none found,,,,,,0,
64,Bridal Veil Falls-1A,Transylvania,35.178958,-82.618113,BRE,DuPont SRF,NCFS,6/11/19,NCWRC,none found,,,,,,0,
64,Bridal Veil Falls-1A,Transylvania,35.178958,-82.618113,BRE,DuPont SRF,NCFS,7/15/19,NCWRC,none found,,,,,,0,
64,Bridal Veil Falls-1A,Transylvania,35.178958,-82.618113,BRE,DuPont SRF,NCFS,10/26/21,NCWRC,none found,,,,,,0,
64,Bridal Veil Falls-1A,Transylvania,35.178958,-82.618113,BRE,DuPont SRF,NCFS,9/16/15,NCWRC,Rock-A had one PLME,Southern Gray-cheeked Salamander,1,,,,1,FALSE
65,Bridal Veil Falls-1B,Transylvania,35.178912,-82.618189,BRE,DuPont SRF,NCFS,6/21/18,NCWRC,"1 ANAE egg, 1 ad. ANAE",Green Salamander,1,,,1,1,TRUE
65,Bridal Veil Falls-1B,Transylvania,35.178912,-82.618189,BRE,DuPont SRF,NCFS,7/5/16,NCWRC,ANAE nest and female; at least 7 eggs visible,Green Salamander,1,,,7,1,TRUE
65,Bridal Veil Falls-1B,Transylvania,35.178912,-82.618189,BRE,DuPont SRF,NCFS,7/27/16,NCWRC,ANAE nest/female normal; 7 eggs counted,Green Salamander,1,,,7,1,TRUE
65,Bridal Veil Falls-1B,Transylvania,35.178912,-82.618189,BRE,DuPont SRF,NCFS,6/17/18,NCWRC,2 ad.  ANAE; one w/complete nest of 28 eggs visible,Green Salamander,2,,,28,2,TRUE
65,Bridal Veil Falls-1B,Transylvania,35.178912,-82.618189,BRE,DuPont SRF,NCFS,3/27/17,NCWRC ,1 ad ANAE,Green Salamander,1,,,,1,FALSE
65,Bridal Veil Falls-1B,Transylvania,35.178912,-82.618189,BRE,DuPont SRF,NCFS,6/5/18,NCWRC ,1 ad ANAE,Green Salamander,1,,,,1,FALSE
65,Bridal Veil Falls-1B,Transylvania,35.178912,-82.618189,BRE,DuPont SRF,NCFS,5/18/15,NCWRC,1 ad ANAE in brood crevice,Green Salamander,1,,,,1,FALSE
65,Bridal Veil Falls-1B,Transylvania,35.178912,-82.618189,BRE,DuPont SRF,NCFS,5/29/17,NCWRC,1 ad ANAE in the brood crevice,Green Salamander,1,,,,1,FALSE
65,Bridal Veil Falls-1B,Transylvania,35.178912,-82.618189,BRE,DuPont SRF,NCFS,6/3/17,NCWRC ,1 ad ANAE in the brood crevice,Green Salamander,1,,,,1,FALSE
65,Bridal Veil Falls-1B,Transylvania,35.178912,-82.618189,BRE,DuPont SRF,NCFS,6/7/17,NCWRC ,1 ad ANAE in the brood crevice,Green Salamander,1,,,,1,FALSE
65,Bridal Veil Falls-1B,Transylvania,35.178912,-82.618189,BRE,DuPont SRF,NCFS,9/1/18,NCWRC,1 ad. ANAE and nest normal w/female,Green Salamander,2,,,,2,TRUE
65,Bridal Veil Falls-1B,Transylvania,35.178912,-82.618189,BRE,DuPont SRF,NCFS,3/26/16,NCWRC,"1 ad., 1 juv. ANAE",Green Salamander,1,1,,,2,FALSE
65,Bridal Veil Falls-1B,Transylvania,35.178912,-82.618189,BRE,DuPont SRF,NCFS,5/24/19,NCWRC,"1 ad., 1 yearling, 1 unk age ANAE",Green Salamander,1,1,,,3,FALSE
65,Bridal Veil Falls-1B,Transylvania,35.178912,-82.618189,BRE,DuPont SRF,NCFS,9/19/16,NCWRC,"1 ad., 5 hatch. ANAE outside of crevice",Green Salamander,1,,5,,6,FALSE
65,Bridal Veil Falls-1B,Transylvania,35.178912,-82.618189,BRE,DuPont SRF,NCFS,7/5/12,NCWRC,1 adult,Green Salamander,1,,,,1,FALSE
65,Bridal Veil Falls-1B,Transylvania,35.178912,-82.618189,BRE,DuPont SRF,NCFS,4/7/13,NCWRC,1 adult,Green Salamander,1,,,,1,FALSE
65,Bridal Veil Falls-1B,Transylvania,35.178912,-82.618189,BRE,DuPont SRF,NCFS,9/10/14,NCWRC,1 adult,Green Salamander,1,,,,1,FALSE
65,Bridal Veil Falls-1B,Transylvania,35.178912,-82.618189,BRE,DuPont SRF,NCFS,6/10/15,NCWRC,1 adult ANAE under bark,Green Salamander,1,,,,1,FALSE
65,Bridal Veil Falls-1B,Transylvania,35.178912,-82.618189,BRE,DuPont SRF,NCFS,5/26/13,NCWRC,1 adult in a side crevice,Green Salamander,1,,,,1,FALSE
65,Bridal Veil Falls-1B,Transylvania,35.178912,-82.618189,BRE,DuPont SRF,NCFS,9/5/14,NCWRC,1 adult in a side crevice,Green Salamander,1,,,,1,FALSE
65,Bridal Veil Falls-1B,Transylvania,35.178912,-82.618189,BRE,DuPont SRF,NCFS,5/1/14,NCWRC,1 adult in the brood crevice,Green Salamander,1,,,,1,FALSE
65,Bridal Veil Falls-1B,Transylvania,35.178912,-82.618189,BRE,DuPont SRF,NCFS,9/25/14,NCWRC,1 adult under bark,Green Salamander,1,,,,1,FALSE
65,Bridal Veil Falls-1B,Transylvania,35.178912,-82.618189,BRE,DuPont SRF,NCFS,4/21/14,NCWRC,"1 adult under bark, snip #127,  2 adults in a side crevice",Green Salamander,3,,,,3,FALSE
65,Bridal Veil Falls-1B,Transylvania,35.178912,-82.618189,BRE,DuPont SRF,NCFS,9/2/12,NCWRC,1 ANAE,Green Salamander,1,,,,1,FALSE
65,Bridal Veil Falls-1B,Transylvania,35.178912,-82.618189,BRE,DuPont SRF,NCFS,5/24/12,NCWRC,"1 ANAE, tail snipped, (Vial #27)",Green Salamander,1,,,,1,FALSE
65,Bridal Veil Falls-1B,Transylvania,35.178912,-82.618189,BRE,DuPont SRF,NCFS,6/30/12,NCWRC,"1 blue yearling ANAE (last fall's hatch), 1 adult in separate crevice",Green Salamander,1,1,,,2,FALSE
65,Bridal Veil Falls-1B,Transylvania,35.178912,-82.618189,BRE,DuPont SRF,NCFS,6/9/18,NCWRC ,1 gravid fem ANAE,Green Salamander,1,,,,1,FALSE
65,Bridal Veil Falls-1B,Transylvania,35.178912,-82.618189,BRE,DuPont SRF,NCFS,6/16/16,NCWRC,1 gravid female ANAE in upside-down position,Green Salamander,1,,,,1,FALSE
65,Bridal Veil Falls-1B,Transylvania,35.178912,-82.618189,BRE,DuPont SRF,NCFS,11/7/16,NCWRC,1 hatchling ANAE,Green Salamander,,,1,,1,FALSE
65,Bridal Veil Falls-1B,Transylvania,35.178912,-82.618189,BRE,DuPont SRF,NCFS,11/19/16,NCWRC,1 hatchling ANAE,Green Salamander,,,1,,1,FALSE
65,Bridal Veil Falls-1B,Transylvania,35.178912,-82.618189,BRE,DuPont SRF,NCFS,9/28/17,NCWRC,1 juv ANAE,Green Salamander,,1,,,1,FALSE
65,Bridal Veil Falls-1B,Transylvania,35.178912,-82.618189,BRE,DuPont SRF,NCFS,9/22/20,NCWRC,1 juv ANAE,Green Salamander,,1,,,1,FALSE
65,Bridal Veil Falls-1B,Transylvania,35.178912,-82.618189,BRE,DuPont SRF,NCFS,11/4/20,NCWRC,1 juv ANAE,Green Salamander,,1,,,1,FALSE
65,Bridal Veil Falls-1B,Transylvania,35.178912,-82.618189,BRE,DuPont SRF,NCFS,9/20/17,NCWRC,1 juv small ad ANAE,Green Salamander,,1,,,1,FALSE
65,Bridal Veil Falls-1B,Transylvania,35.178912,-82.618189,BRE,DuPont SRF,NCFS,10/21/17,NCWRC ,"1 juv, 1 ad. ANAE ",Green Salamander,1,1,,,2,FALSE
65,Bridal Veil Falls-1B,Transylvania,35.178912,-82.618189,BRE,DuPont SRF,NCFS,4/3/12,NCWRC,1 juvenile ANAE,Green Salamander,,1,,,1,FALSE
65,Bridal Veil Falls-1B,Transylvania,35.178912,-82.618189,BRE,DuPont SRF,NCFS,5/10/12,NCWRC,1 juvenile ANAE,Green Salamander,,1,,,1,FALSE
65,Bridal Veil Falls-1B,Transylvania,35.178912,-82.618189,BRE,DuPont SRF,NCFS,4/8/12,NCWRC,"1 juvenile, 1 yearling ANAE",Green Salamander,,2,,,2,FALSE
65,Bridal Veil Falls-1B,Transylvania,35.178912,-82.618189,BRE,DuPont SRF,NCFS,4/17/12,NCWRC,"1 juvenile, 1 yearling ANAE",Green Salamander,,2,,,2,FALSE
65,Bridal Veil Falls-1B,Transylvania,35.178912,-82.618189,BRE,DuPont SRF,NCFS,6/3/15,NCWRC,1 skinny ad ANAE,Green Salamander,1,,,,1,FALSE
65,Bridal Veil Falls-1B,Transylvania,35.178912,-82.618189,BRE,DuPont SRF,NCFS,6/25/11,NCWRC,1 small adult ANAE,Green Salamander,1,,,,1,FALSE
65,Bridal Veil Falls-1B,Transylvania,35.178912,-82.618189,BRE,DuPont SRF,NCFS,9/19/14,NCWRC,1 unid'd age ANAE,Green Salamander,1,,,,1,FALSE
65,Bridal Veil Falls-1B,Transylvania,35.178912,-82.618189,BRE,DuPont SRF,NCFS,6/10/14,NCWRC,1 unid'd age group ANAE in the brood crevice,Green Salamander,,,,,1,FALSE
65,Bridal Veil Falls-1B,Transylvania,35.178912,-82.618189,BRE,DuPont SRF,NCFS,6/4/13,NCWRC,1 unid'd size ANAE in the tight crevice,Green Salamander,,,,,1,FALSE
65,Bridal Veil Falls-1B,Transylvania,35.178912,-82.618189,BRE,DuPont SRF,NCFS,9/9/19,NCWRC,1 unk age ANAE,Green Salamander,,,,,1,FALSE
65,Bridal Veil Falls-1B,Transylvania,35.178912,-82.618189,BRE,DuPont SRF,NCFS,10/3/19,NCWRC,1 unk age ANAE,Green Salamander,,,,,1,FALSE
65,Bridal Veil Falls-1B,Transylvania,35.178912,-82.618189,BRE,DuPont SRF,NCFS,7/7/15,NCWRC,1 unk age ANAE in brood crevice,Green Salamander,,,,,1,FALSE
65,Bridal Veil Falls-1B,Transylvania,35.178912,-82.618189,BRE,DuPont SRF,NCFS,6/12/18,NCWRC ,2 ad ANAE,Green Salamander,2,,,,2,FALSE
65,Bridal Veil Falls-1B,Transylvania,35.178912,-82.618189,BRE,DuPont SRF,NCFS,6/15/18,NCWRC ,2 ad ANAE,Green Salamander,2,,,,2,FALSE
65,Bridal Veil Falls-1B,Transylvania,35.178912,-82.618189,BRE,DuPont SRF,NCFS,5/30/19,NCWRC,2 ad. ANAE,Green Salamander,2,,,,2,FALSE
65,Bridal Veil Falls-1B,Transylvania,35.178912,-82.618189,BRE,DuPont SRF,NCFS,8/3/17,NCWRC ,"2 ANAE (1 juv, 1 unk)",Green Salamander,,1,,,2,FALSE
65,Bridal Veil Falls-1B,Transylvania,35.178912,-82.618189,BRE,DuPont SRF,NCFS,6/18/10,NCWRC,"2 juv ANAE, incl a yearling",Green Salamander,,2,,,2,FALSE
65,Bridal Veil Falls-1B,Transylvania,35.178912,-82.618189,BRE,DuPont SRF,NCFS,6/3/20,NCWRC,2 yearling ANAE,Green Salamander,,2,,,2,FALSE
65,Bridal Veil Falls-1B,Transylvania,35.178912,-82.618189,BRE,DuPont SRF,NCFS,10/17/16,NCWRC,3 hatchling ANAE,Green Salamander,,,3,,3,FALSE
65,Bridal Veil Falls-1B,Transylvania,35.178912,-82.618189,BRE,DuPont SRF,NCFS,4/14/20,NCWRC,"3 juv (inc a yearling), 1 unk age ANAE",Green Salamander,,3,,,4,FALSE
65,Bridal Veil Falls-1B,Transylvania,35.178912,-82.618189,BRE,DuPont SRF,NCFS,4/10/16,NCWRC,"3X survey, 1 ad ANAE",Green Salamander,1,,,,1,FALSE
65,Bridal Veil Falls-1B,Transylvania,35.178912,-82.618189,BRE,DuPont SRF,NCFS,5/9/16,NCWRC,"3X survey, 1 ad ANAE in brood crevice",Green Salamander,1,,,,1,FALSE
65,Bridal Veil Falls-1B,Transylvania,35.178912,-82.618189,BRE,DuPont SRF,NCFS,4/23/16,NCWRC,"3X survey, 1 juv ANAE",Green Salamander,,1,,,1,FALSE
65,Bridal Veil Falls-1B,Transylvania,35.178912,-82.618189,BRE,DuPont SRF,NCFS,10/1/14,NCWRC,adult in the brood crevice,Green Salamander,1,,,,1,FALSE
65,Bridal Veil Falls-1B,Transylvania,35.178912,-82.618189,BRE,DuPont SRF,NCFS,8/6/14,NCWRC,adult under bark,Green Salamander,1,,,,1,FALSE
65,Bridal Veil Falls-1B,Transylvania,35.178912,-82.618189,BRE,DuPont SRF,NCFS,9/8/18,NCWRC,ANAE fully hatched (no count) w/female,Green Salamander,1,,3,,4,FALSE
65,Bridal Veil Falls-1B,Transylvania,35.178912,-82.618189,BRE,DuPont SRF,NCFS,7/14/18,NCWRC,ANAE nest in new position was gone; original nest pos. had a few eggs; unsure if female was present,Green Salamander,,,,,,TRUE
65,Bridal Veil Falls-1B,Transylvania,35.178912,-82.618189,BRE,DuPont SRF,NCFS,8/7/16,NCWRC,ANAE nest normal w/female,Green Salamander,1,,,,1,TRUE
65,Bridal Veil Falls-1B,Transylvania,35.178912,-82.618189,BRE,DuPont SRF,NCFS,8/23/16,NCWRC,ANAE nest normal w/female,Green Salamander,1,,,,1,TRUE
65,Bridal Veil Falls-1B,Transylvania,35.178912,-82.618189,BRE,DuPont SRF,NCFS,8/16/18,NCWRC,ANAE nest normal w/female,Green Salamander,1,,,,1,TRUE
65,Bridal Veil Falls-1B,Transylvania,35.178912,-82.618189,BRE,DuPont SRF,NCFS,7/21/15,NCWRC,At Rock-B there was an unidentifiable age group in the brood crevice.,Green Salamander,,,,,1,FALSE
65,Bridal Veil Falls-1B,Transylvania,35.178912,-82.618189,BRE,DuPont SRF,NCFS,9/28/13,NCWRC,"female absent, all hatchings in the brood crevice",Green Salamander,,,3,,3,FALSE
65,Bridal Veil Falls-1B,Transylvania,35.178912,-82.618189,BRE,DuPont SRF,NCFS,9/26/13,NCWRC,"female in a higher crevice, several hatchling in the brood crevice, 1 under bark, 2nd out on the rock face",Green Salamander,1,,5,,6,FALSE
65,Bridal Veil Falls-1B,Transylvania,35.178912,-82.618189,BRE,DuPont SRF,NCFS,6/14/13,NCWRC,"Gravid female upside down in the brood crevice, no eggs visible",Green Salamander,1,,,,1,FALSE
65,Bridal Veil Falls-1B,Transylvania,35.178912,-82.618189,BRE,DuPont SRF,NCFS,6/15/13,NCWRC,"Gravid female upside down in the brood crevice, no eggs visible",Green Salamander,1,,,,1,FALSE
65,Bridal Veil Falls-1B,Transylvania,35.178912,-82.618189,BRE,DuPont SRF,NCFS,8/20/17,NCWRC ,juv ANAE,Green Salamander,,1,,,1,FALSE
65,Bridal Veil Falls-1B,Transylvania,35.178912,-82.618189,BRE,DuPont SRF,NCFS,5/2/17,NCWRC ,"juv ANAE against slug, swabbed vial #73",Green Salamander,,1,,,1,FALSE
65,Bridal Veil Falls-1B,Transylvania,35.178912,-82.618189,BRE,DuPont SRF,NCFS,3/26/15,NCWRC,juvenile out on the rock,Green Salamander,,1,,,1,FALSE
65,Bridal Veil Falls-1B,Transylvania,35.178912,-82.618189,BRE,DuPont SRF,NCFS,10/30/13,NCWRC,"juvenile under bark, juvenile in the brood crevice",Green Salamander,,2,,,2,FALSE
65,Bridal Veil Falls-1B,Transylvania,35.178912,-82.618189,BRE,DuPont SRF,NCFS,9/5/13,NCWRC,nest nearly hatched,Green Salamander,1,,,,1,TRUE
65,Bridal Veil Falls-1B,Transylvania,35.178912,-82.618189,BRE,DuPont SRF,NCFS,6/22/13,NCWRC,nest normal,Green Salamander,1,,,,1,TRUE
65,Bridal Veil Falls-1B,Transylvania,35.178912,-82.618189,BRE,DuPont SRF,NCFS,6/26/13,NCWRC,nest normal,Green Salamander,1,,,,1,TRUE
65,Bridal Veil Falls-1B,Transylvania,35.178912,-82.618189,BRE,DuPont SRF,NCFS,7/28/13,NCWRC,nest normal,Green Salamander,1,,,,1,TRUE
65,Bridal Veil Falls-1B,Transylvania,35.178912,-82.618189,BRE,DuPont SRF,NCFS,8/20/13,NCWRC,nest normal,Green Salamander,1,,,,1,TRUE
65,Bridal Veil Falls-1B,Transylvania,35.178912,-82.618189,BRE,DuPont SRF,NCFS,9/1/13,NCWRC,nest normal,Green Salamander,1,,,,1,TRUE
65,Bridal Veil Falls-1B,Transylvania,35.178912,-82.618189,BRE,DuPont SRF,NCFS,9/12/13,NCWRC,nest normal,Green Salamander,1,,,,1,TRUE
65,Bridal Veil Falls-1B,Transylvania,35.178912,-82.618189,BRE,DuPont SRF,NCFS,9/21/13,NCWRC,nest normal,Green Salamander,1,,,,1,TRUE
65,Bridal Veil Falls-1B,Transylvania,35.178912,-82.618189,BRE,DuPont SRF,NCFS,7/9/13,NCWRC,"nest normal, 1 egg dislodged",Green Salamander,1,,,,1,TRUE
65,Bridal Veil Falls-1B,Transylvania,35.178912,-82.618189,BRE,DuPont SRF,NCFS,6/18/13,NCWRC,"nest, no egg count",Green Salamander,1,,,,1,TRUE
65,Bridal Veil Falls-1B,Transylvania,35.178912,-82.618189,BRE,DuPont SRF,NCFS,6/26/10,NCWRC,none found,,,,,,0,
65,Bridal Veil Falls-1B,Transylvania,35.178912,-82.618189,BRE,DuPont SRF,NCFS,9/25/10,NCWRC,none found,,,,,,0,
65,Bridal Veil Falls-1B,Transylvania,35.178912,-82.618189,BRE,DuPont SRF,NCFS,9/28/10,NCWRC,none found,,,,,,0,
