system:index,20000708_spei1y,20010709_spei1y,20020709_spei1y,20030709_spei1y,20040708_spei1y,20050709_spei1y,20060709_spei1y,20070709_spei1y,20080708_spei1y,20090709_spei1y,20100709_spei1y,20110709_spei1y,20120708_spei1y,20130709_spei1y,20140709_spei1y,20150709_spei1y,20160708_spei1y,20170709_spei1y,20180709_spei1y,20190709_spei1y,20200708_spei1y,20210709_spei1y,new_flag1,.geo
00000000000000000066_0,-0.71,-0.8,-1.01,1.28,-0.1,2.09,-0.9,-0.54,-2.09,-0.39,1.13,0.1,-0.32,1.45,0.03,-0.62,0.1,-0.32,1.28,2.09,0.17,0.8,151,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000067_0,-0.62,-0.71,-1.13,1.28,-0.03,2.09,-1.01,-0.54,-2.09,-0.39,0.9,-0.1,-0.32,1.45,0.1,-0.8,0.17,-0.32,1.13,2.09,0.24,0.9,152,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000068_0,-0.71,-0.8,-1.01,1.28,-0.1,2.09,-0.9,-0.54,-2.09,-0.39,1.13,0.1,-0.32,1.45,0.03,-0.62,0.1,-0.32,1.28,2.09,0.17,0.8,153,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000069_0,-0.71,-0.8,-1.01,1.28,-0.1,2.09,-0.9,-0.54,-2.09,-0.39,1.13,0.1,-0.32,1.45,0.03,-0.62,0.1,-0.32,1.28,2.09,0.17,0.8,154,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006a_0,-0.71,-0.8,-1.01,1.28,-0.1,2.09,-0.9,-0.54,-2.09,-0.39,1.13,0.1,-0.32,1.45,0.03,-0.62,0.1,-0.32,1.28,2.09,0.17,0.8,155,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006b_0,-0.71,-0.8,-1.13,1.28,-0.1,1.69,-0.9,-0.62,-2.09,-0.39,1.01,0.03,-0.32,2.09,0.17,-0.46,0.24,-0.17,2.09,2.09,0.9,1.13,156,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006c_0,-0.71,-0.8,-1.13,1.28,-0.1,1.69,-0.9,-0.62,-2.09,-0.39,1.01,0.03,-0.32,2.09,0.17,-0.46,0.24,-0.17,2.09,2.09,0.9,1.13,157,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006d_0,-0.71,-0.8,-1.13,1.28,-0.1,1.69,-0.9,-0.62,-2.09,-0.39,1.01,0.03,-0.32,2.09,0.17,-0.46,0.24,-0.17,2.09,2.09,0.9,1.13,158,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006e_0,-0.71,-0.8,-1.13,1.28,-0.1,1.69,-0.9,-0.62,-2.09,-0.39,1.01,0.03,-0.32,2.09,0.17,-0.46,0.24,-0.17,2.09,2.09,0.9,1.13,159,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006f_0,-0.71,-0.8,-1.13,1.28,-0.1,1.69,-0.9,-0.62,-2.09,-0.39,1.01,0.03,-0.32,2.09,0.17,-0.46,0.24,-0.17,2.09,2.09,0.9,1.13,163,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000070_0,-0.71,-0.8,-1.13,1.28,-0.1,1.69,-0.9,-0.62,-2.09,-0.39,1.01,0.03,-0.32,2.09,0.17,-0.46,0.24,-0.17,2.09,2.09,0.9,1.13,164,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000071_0,-0.71,-0.8,-1.13,1.28,-0.1,1.69,-0.9,-0.62,-2.09,-0.39,1.01,0.03,-0.32,2.09,0.17,-0.46,0.24,-0.17,2.09,2.09,0.9,1.13,165,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000072_0,-0.71,-0.8,-1.13,1.28,-0.1,1.69,-0.9,-0.62,-2.09,-0.39,1.01,0.03,-0.32,2.09,0.17,-0.46,0.24,-0.17,2.09,2.09,0.9,1.13,166,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000073_0,-0.71,-0.8,-1.13,1.28,-0.1,1.69,-0.9,-0.62,-2.09,-0.39,1.01,0.03,-0.32,2.09,0.17,-0.46,0.24,-0.17,2.09,2.09,0.9,1.13,167,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000074_0,-0.71,-0.8,-1.13,1.28,-0.1,1.69,-0.9,-0.62,-2.09,-0.39,1.01,0.03,-0.32,2.09,0.17,-0.46,0.24,-0.17,2.09,2.09,0.9,1.13,170,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000075_0,-0.71,-0.8,-1.13,1.28,-0.1,1.69,-0.9,-0.62,-2.09,-0.39,1.01,0.03,-0.32,2.09,0.17,-0.46,0.24,-0.17,2.09,2.09,0.9,1.13,171,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000076_0,-0.71,-0.8,-1.13,1.28,-0.1,1.69,-0.9,-0.62,-2.09,-0.39,1.01,0.03,-0.32,2.09,0.17,-0.46,0.24,-0.17,2.09,2.09,0.9,1.13,173,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000077_0,-0.71,-0.8,-1.13,1.28,-0.1,1.69,-0.9,-0.62,-2.09,-0.39,1.01,0.03,-0.32,2.09,0.17,-0.46,0.24,-0.17,2.09,2.09,0.9,1.13,174,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000078_0,-0.71,-0.8,-1.13,1.28,-0.1,1.69,-0.9,-0.62,-2.09,-0.39,1.01,0.03,-0.32,2.09,0.17,-0.46,0.24,-0.17,2.09,2.09,0.9,1.13,175,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000079_0,-0.8,-0.9,-1.01,1.13,-0.1,1.69,-0.71,-0.62,-2.09,-0.54,1.28,0.03,-0.32,2.09,0.1,-0.39,0.1,-0.32,2.09,2.09,0.54,0.8,177,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007a_0,-0.8,-0.9,-1.01,1.13,-0.1,1.69,-0.71,-0.62,-2.09,-0.54,1.28,0.03,-0.32,2.09,0.1,-0.39,0.1,-0.32,2.09,2.09,0.54,0.8,178,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007b_0,-0.71,-0.8,-1.01,1.28,-0.1,2.09,-0.9,-0.54,-2.09,-0.39,1.13,0.1,-0.32,1.45,0.03,-0.62,0.1,-0.32,1.28,2.09,0.17,0.8,179,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007c_0,-0.71,-0.8,-1.01,1.28,-0.1,2.09,-0.9,-0.54,-2.09,-0.39,1.13,0.1,-0.32,1.45,0.03,-0.62,0.1,-0.32,1.28,2.09,0.17,0.8,180,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007d_0,-0.71,-0.8,-1.01,1.28,-0.1,2.09,-0.9,-0.54,-2.09,-0.39,1.13,0.1,-0.32,1.45,0.03,-0.62,0.1,-0.32,1.28,2.09,0.17,0.8,181,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007e_0,-0.71,-0.8,-1.01,1.28,-0.1,2.09,-0.9,-0.54,-2.09,-0.39,1.13,0.1,-0.32,1.45,0.03,-0.62,0.1,-0.32,1.28,2.09,0.17,0.8,182,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000007f_0,-0.71,-0.8,-1.01,1.28,-0.1,2.09,-0.9,-0.54,-2.09,-0.39,1.13,0.1,-0.32,1.45,0.03,-0.62,0.1,-0.32,1.28,2.09,0.17,0.8,183,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000080_0,-0.71,-0.8,-1.01,1.28,-0.1,2.09,-0.9,-0.54,-2.09,-0.39,1.13,0.1,-0.32,1.45,0.03,-0.62,0.1,-0.32,1.28,2.09,0.17,0.8,187,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000081_0,-0.71,-0.8,-1.01,1.28,-0.1,2.09,-0.9,-0.54,-2.09,-0.39,1.13,0.1,-0.32,1.45,0.03,-0.62,0.1,-0.32,1.28,2.09,0.17,0.8,188,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000082_0,-0.71,-0.8,-1.01,1.28,-0.1,2.09,-0.9,-0.54,-2.09,-0.39,1.13,0.1,-0.32,1.45,0.03,-0.62,0.1,-0.32,1.28,2.09,0.17,0.8,189,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000083_0,-0.62,-0.71,-1.13,1.28,-0.03,2.09,-1.01,-0.54,-2.09,-0.39,0.9,-0.1,-0.32,1.45,0.1,-0.8,0.17,-0.32,1.13,2.09,0.24,0.9,190,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000084_0,-0.62,-0.71,-1.13,1.28,-0.03,2.09,-1.01,-0.54,-2.09,-0.39,0.9,-0.1,-0.32,1.45,0.1,-0.8,0.17,-0.32,1.13,2.09,0.24,0.9,192,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000085_0,-0.71,-0.8,-1.01,1.28,-0.1,2.09,-0.9,-0.54,-2.09,-0.39,1.13,0.1,-0.32,1.45,0.03,-0.62,0.1,-0.32,1.28,2.09,0.17,0.8,194,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000086_0,-0.71,-0.8,-1.01,1.28,-0.1,2.09,-0.9,-0.54,-2.09,-0.39,1.13,0.1,-0.32,1.45,0.03,-0.62,0.1,-0.32,1.28,2.09,0.17,0.8,195,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000087_0,-0.71,-0.8,-1.01,1.28,-0.1,2.09,-0.9,-0.54,-2.09,-0.39,1.13,0.1,-0.32,1.45,0.03,-0.62,0.1,-0.32,1.28,2.09,0.17,0.8,196,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000088_0,-0.71,-0.8,-1.01,1.28,-0.1,2.09,-0.9,-0.54,-2.09,-0.39,1.13,0.1,-0.32,1.45,0.03,-0.62,0.1,-0.32,1.28,2.09,0.17,0.8,197,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000089_0,-0.71,-0.8,-1.01,1.28,-0.1,2.09,-0.9,-0.54,-2.09,-0.39,1.13,0.1,-0.32,1.45,0.03,-0.62,0.1,-0.32,1.28,2.09,0.17,0.8,198,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008a_0,-0.8,-0.62,-1.13,1.45,-0.17,2.09,-0.9,-0.71,-2.09,-0.39,1.13,0.03,-0.32,1.69,0.1,-0.54,0.1,-0.32,1.69,2.09,0.39,0.71,201,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008b_0,-0.8,-0.62,-1.13,1.45,-0.17,2.09,-0.9,-0.71,-2.09,-0.39,1.13,0.03,-0.32,1.69,0.1,-0.54,0.1,-0.32,1.69,2.09,0.39,0.71,202,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008c_0,-0.8,-0.9,-1.01,1.13,-0.1,1.69,-0.71,-0.62,-2.09,-0.54,1.28,0.03,-0.32,2.09,0.1,-0.39,0.1,-0.32,2.09,2.09,0.54,0.8,206,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008d_0,-0.71,-0.8,-1.13,1.28,-0.1,1.69,-0.9,-0.62,-2.09,-0.39,1.01,0.03,-0.32,2.09,0.17,-0.46,0.24,-0.17,2.09,2.09,0.9,1.13,210,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008e_0,-0.71,-0.8,-1.13,1.28,-0.1,1.69,-0.9,-0.62,-2.09,-0.39,1.01,0.03,-0.32,2.09,0.17,-0.46,0.24,-0.17,2.09,2.09,0.9,1.13,211,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000008f_0,-0.71,-0.8,-1.13,1.28,-0.1,1.69,-0.9,-0.62,-2.09,-0.39,1.01,0.03,-0.32,2.09,0.17,-0.46,0.24,-0.17,2.09,2.09,0.9,1.13,212,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000090_0,-0.71,-0.8,-1.13,1.28,-0.1,1.69,-0.9,-0.62,-2.09,-0.39,1.01,0.03,-0.32,2.09,0.17,-0.46,0.24,-0.17,2.09,2.09,0.9,1.13,213,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000091_0,-0.71,-0.8,-1.13,1.28,-0.1,1.69,-0.9,-0.62,-2.09,-0.39,1.01,0.03,-0.32,2.09,0.17,-0.46,0.24,-0.17,2.09,2.09,0.9,1.13,214,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000092_0,-0.71,-0.8,-1.13,1.28,-0.1,1.69,-0.9,-0.62,-2.09,-0.39,1.01,0.03,-0.32,2.09,0.17,-0.46,0.24,-0.17,2.09,2.09,0.9,1.13,215,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000093_0,-0.71,-0.8,-1.13,1.28,-0.1,1.69,-0.9,-0.62,-2.09,-0.39,1.01,0.03,-0.32,2.09,0.17,-0.46,0.24,-0.17,2.09,2.09,0.9,1.13,216,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000094_0,-0.71,-0.8,-1.13,1.28,-0.1,1.69,-0.9,-0.62,-2.09,-0.39,1.01,0.03,-0.32,2.09,0.17,-0.46,0.24,-0.17,2.09,2.09,0.9,1.13,217,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000095_0,-0.8,-0.9,-1.01,1.13,-0.1,1.69,-0.71,-0.62,-2.09,-0.54,1.28,0.03,-0.32,2.09,0.1,-0.39,0.1,-0.32,2.09,2.09,0.54,0.8,219,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000096_0,-0.8,-0.9,-1.01,1.13,-0.1,1.69,-0.71,-0.62,-2.09,-0.54,1.28,0.03,-0.32,2.09,0.1,-0.39,0.1,-0.32,2.09,2.09,0.54,0.8,220,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000097_0,-0.71,-0.8,-1.01,1.28,-0.1,2.09,-0.9,-0.54,-2.09,-0.39,1.13,0.1,-0.32,1.45,0.03,-0.62,0.1,-0.32,1.28,2.09,0.17,0.8,221,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000098_0,-0.71,-0.8,-1.01,1.28,-0.1,2.09,-0.9,-0.54,-2.09,-0.39,1.13,0.1,-0.32,1.45,0.03,-0.62,0.1,-0.32,1.28,2.09,0.17,0.8,222,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000099_0,-0.71,-0.8,-1.13,1.28,-0.1,1.69,-0.9,-0.62,-2.09,-0.39,1.01,0.03,-0.32,2.09,0.17,-0.46,0.24,-0.17,2.09,2.09,0.9,1.13,223,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009a_0,-0.71,-0.8,-1.13,1.28,-0.1,1.69,-0.9,-0.62,-2.09,-0.39,1.01,0.03,-0.32,2.09,0.17,-0.46,0.24,-0.17,2.09,2.09,0.9,1.13,224,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009b_0,-0.62,-0.71,-1.13,1.28,-0.03,2.09,-1.01,-0.54,-2.09,-0.39,0.9,-0.1,-0.32,1.45,0.1,-0.8,0.17,-0.32,1.13,2.09,0.24,0.9,225,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009c_0,-0.62,-0.71,-1.13,1.28,-0.03,2.09,-1.01,-0.54,-2.09,-0.39,0.9,-0.1,-0.32,1.45,0.1,-0.8,0.17,-0.32,1.13,2.09,0.24,0.9,226,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009d_0,-0.71,-0.8,-1.13,1.28,-0.1,1.69,-0.9,-0.62,-2.09,-0.39,1.01,0.03,-0.32,2.09,0.17,-0.46,0.24,-0.17,2.09,2.09,0.9,1.13,231,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009e_0,-0.71,-0.8,-1.13,1.28,-0.1,1.69,-0.9,-0.62,-2.09,-0.39,1.01,0.03,-0.32,2.09,0.17,-0.46,0.24,-0.17,2.09,2.09,0.9,1.13,232,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009f_0,-0.62,-0.71,-1.13,1.28,-0.03,2.09,-1.01,-0.54,-2.09,-0.39,0.9,-0.1,-0.32,1.45,0.1,-0.8,0.17,-0.32,1.13,2.09,0.24,0.9,233,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a0_0,-0.71,-0.8,-1.13,1.28,-0.1,1.69,-0.9,-0.62,-2.09,-0.39,1.01,0.03,-0.32,2.09,0.17,-0.46,0.24,-0.17,2.09,2.09,0.9,1.13,234,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a1_0,-0.71,-0.8,-1.13,1.28,-0.1,1.69,-0.9,-0.62,-2.09,-0.39,1.01,0.03,-0.32,2.09,0.17,-0.46,0.24,-0.17,2.09,2.09,0.9,1.13,235,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a2_0,-0.71,-0.8,-1.13,1.28,-0.1,1.69,-0.9,-0.62,-2.09,-0.39,1.01,0.03,-0.32,2.09,0.17,-0.46,0.24,-0.17,2.09,2.09,0.9,1.13,236,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a3_0,-0.71,-0.8,-1.13,1.28,-0.1,1.69,-0.9,-0.62,-2.09,-0.39,1.01,0.03,-0.32,2.09,0.17,-0.46,0.24,-0.17,2.09,2.09,0.9,1.13,237,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a4_0,-0.71,-0.8,-1.01,1.28,-0.1,2.09,-0.9,-0.54,-2.09,-0.39,1.13,0.1,-0.32,1.45,0.03,-0.62,0.1,-0.32,1.28,2.09,0.17,0.8,238,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a5_0,-0.71,-0.8,-1.01,1.28,-0.1,2.09,-0.9,-0.54,-2.09,-0.39,1.13,0.1,-0.32,1.45,0.03,-0.62,0.1,-0.32,1.28,2.09,0.17,0.8,239,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a6_0,-0.71,-0.8,-1.13,1.28,-0.1,1.69,-0.9,-0.62,-2.09,-0.39,1.01,0.03,-0.32,2.09,0.17,-0.46,0.24,-0.17,2.09,2.09,0.9,1.13,240,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a7_0,-0.71,-0.8,-1.13,1.28,-0.1,1.69,-0.9,-0.62,-2.09,-0.39,1.01,0.03,-0.32,2.09,0.17,-0.46,0.24,-0.17,2.09,2.09,0.9,1.13,244,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a8_0,-0.71,-0.8,-1.13,1.28,-0.1,1.69,-0.9,-0.62,-2.09,-0.39,1.01,0.03,-0.32,2.09,0.17,-0.46,0.24,-0.17,2.09,2.09,0.9,1.13,245,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000a9_0,-0.71,-0.8,-1.01,1.28,-0.1,2.09,-0.9,-0.54,-2.09,-0.39,1.13,0.1,-0.32,1.45,0.03,-0.62,0.1,-0.32,1.28,2.09,0.17,0.8,246,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000aa_0,-0.71,-0.8,-1.01,1.28,-0.1,2.09,-0.9,-0.54,-2.09,-0.39,1.13,0.1,-0.32,1.45,0.03,-0.62,0.1,-0.32,1.28,2.09,0.17,0.8,247,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ab_0,-0.71,-0.8,-1.01,1.28,-0.1,2.09,-0.9,-0.54,-2.09,-0.39,1.13,0.1,-0.32,1.45,0.03,-0.62,0.1,-0.32,1.28,2.09,0.17,0.8,249,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ac_0,-0.71,-0.8,-1.01,1.28,-0.1,2.09,-0.9,-0.54,-2.09,-0.39,1.13,0.1,-0.32,1.45,0.03,-0.62,0.1,-0.32,1.28,2.09,0.17,0.8,250,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ad_0,-0.71,-0.8,-1.01,1.28,-0.1,2.09,-0.9,-0.54,-2.09,-0.39,1.13,0.1,-0.32,1.45,0.03,-0.62,0.1,-0.32,1.28,2.09,0.17,0.8,251,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ae_0,-0.71,-0.8,-1.01,1.28,-0.1,2.09,-0.9,-0.54,-2.09,-0.39,1.13,0.1,-0.32,1.45,0.03,-0.62,0.1,-0.32,1.28,2.09,0.17,0.8,252,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000af_0,-0.71,-0.8,-1.01,1.28,-0.1,2.09,-0.9,-0.54,-2.09,-0.39,1.13,0.1,-0.32,1.45,0.03,-0.62,0.1,-0.32,1.28,2.09,0.17,0.8,253,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b0_0,-0.71,-0.8,-1.01,1.28,-0.1,2.09,-0.9,-0.54,-2.09,-0.39,1.13,0.1,-0.32,1.45,0.03,-0.62,0.1,-0.32,1.28,2.09,0.17,0.8,254,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b1_0,-0.71,-0.8,-1.01,1.28,-0.1,2.09,-0.9,-0.54,-2.09,-0.39,1.13,0.1,-0.32,1.45,0.03,-0.62,0.1,-0.32,1.28,2.09,0.17,0.8,255,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b2_0,-0.71,-0.8,-1.01,1.28,-0.1,2.09,-0.9,-0.54,-2.09,-0.39,1.13,0.1,-0.32,1.45,0.03,-0.62,0.1,-0.32,1.28,2.09,0.17,0.8,256,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b3_0,-0.71,-0.8,-1.01,1.28,-0.1,2.09,-0.9,-0.54,-2.09,-0.39,1.13,0.1,-0.32,1.45,0.03,-0.62,0.1,-0.32,1.28,2.09,0.17,0.8,257,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b4_0,-0.71,-0.8,-1.01,1.28,-0.1,2.09,-0.9,-0.54,-2.09,-0.39,1.13,0.1,-0.32,1.45,0.03,-0.62,0.1,-0.32,1.28,2.09,0.17,0.8,258,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b5_0,-0.71,-0.8,-1.01,1.28,-0.1,2.09,-0.9,-0.54,-2.09,-0.39,1.13,0.1,-0.32,1.45,0.03,-0.62,0.1,-0.32,1.28,2.09,0.17,0.8,259,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b6_0,-0.71,-0.8,-1.01,1.28,-0.1,2.09,-0.9,-0.54,-2.09,-0.39,1.13,0.1,-0.32,1.45,0.03,-0.62,0.1,-0.32,1.28,2.09,0.17,0.8,260,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b7_0,-0.71,-0.8,-1.01,1.28,-0.1,2.09,-0.9,-0.54,-2.09,-0.39,1.13,0.1,-0.32,1.45,0.03,-0.62,0.1,-0.32,1.28,2.09,0.17,0.8,261,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b8_0,-0.71,-0.8,-1.01,1.28,-0.1,2.09,-0.9,-0.54,-2.09,-0.39,1.13,0.1,-0.32,1.45,0.03,-0.62,0.1,-0.32,1.28,2.09,0.17,0.8,262,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000b9_0,-0.71,-0.8,-1.01,1.28,-0.1,2.09,-0.9,-0.54,-2.09,-0.39,1.13,0.1,-0.32,1.45,0.03,-0.62,0.1,-0.32,1.28,2.09,0.17,0.8,263,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ba_0,-0.71,-0.8,-1.01,1.28,-0.1,2.09,-0.9,-0.54,-2.09,-0.39,1.13,0.1,-0.32,1.45,0.03,-0.62,0.1,-0.32,1.28,2.09,0.17,0.8,264,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bb_0,-0.71,-0.8,-1.01,1.28,-0.1,2.09,-0.9,-0.54,-2.09,-0.39,1.13,0.1,-0.32,1.45,0.03,-0.62,0.1,-0.32,1.28,2.09,0.17,0.8,265,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bc_0,-0.71,-0.8,-1.01,1.28,-0.1,2.09,-0.9,-0.54,-2.09,-0.39,1.13,0.1,-0.32,1.45,0.03,-0.62,0.1,-0.32,1.28,2.09,0.17,0.8,266,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bd_0,-0.71,-0.8,-1.01,1.28,-0.1,2.09,-0.9,-0.54,-2.09,-0.39,1.13,0.1,-0.32,1.45,0.03,-0.62,0.1,-0.32,1.28,2.09,0.17,0.8,267,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000be_0,-1.01,-1.13,-0.9,1.13,-0.03,2.09,-0.71,-0.62,-2.09,-0.32,1.01,-0.1,-0.54,1.69,0.1,-0.46,0.1,-0.32,0.8,2.09,0.47,0.9,270,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000bf_0,-0.71,-0.8,-1.01,1.28,-0.1,2.09,-0.9,-0.54,-2.09,-0.39,1.13,0.1,-0.32,1.45,0.03,-0.62,0.1,-0.32,1.28,2.09,0.17,0.8,271,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c0_0,-0.71,-0.8,-1.13,1.28,-0.1,1.69,-0.9,-0.62,-2.09,-0.39,1.01,0.03,-0.32,2.09,0.17,-0.46,0.24,-0.17,2.09,2.09,0.9,1.13,272,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c1_0,-0.71,-0.8,-1.13,1.28,-0.1,1.69,-0.9,-0.62,-2.09,-0.39,1.01,0.03,-0.32,2.09,0.17,-0.46,0.24,-0.17,2.09,2.09,0.9,1.13,273,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c2_0,-0.62,-0.71,-1.13,1.28,-0.03,2.09,-1.01,-0.54,-2.09,-0.39,0.9,-0.1,-0.32,1.45,0.1,-0.8,0.17,-0.32,1.13,2.09,0.24,0.9,274,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c3_0,-0.71,-0.8,-1.01,1.28,-0.1,2.09,-0.9,-0.54,-2.09,-0.39,1.13,0.1,-0.32,1.45,0.03,-0.62,0.1,-0.32,1.28,2.09,0.17,0.8,276,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c4_0,-0.71,-0.8,-1.01,1.28,-0.1,2.09,-0.9,-0.54,-2.09,-0.39,1.13,0.1,-0.32,1.45,0.03,-0.62,0.1,-0.32,1.28,2.09,0.17,0.8,277,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c5_0,-0.62,-0.71,-1.13,1.28,-0.03,2.09,-1.01,-0.54,-2.09,-0.39,0.9,-0.1,-0.32,1.45,0.1,-0.8,0.17,-0.32,1.13,2.09,0.24,0.9,280,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c6_0,-0.62,-0.71,-1.13,1.28,-0.03,2.09,-1.01,-0.54,-2.09,-0.39,0.9,-0.1,-0.32,1.45,0.1,-0.8,0.17,-0.32,1.13,2.09,0.24,0.9,281,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c7_0,-0.62,-0.71,-1.13,1.28,-0.03,2.09,-1.01,-0.54,-2.09,-0.39,0.9,-0.1,-0.32,1.45,0.1,-0.8,0.17,-0.32,1.13,2.09,0.24,0.9,282,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000c8_0,-0.62,-0.71,-1.13,1.28,-0.03,2.09,-1.01,-0.54,-2.09,-0.39,0.9,-0.1,-0.32,1.45,0.1,-0.8,0.17,-0.32,1.13,2.09,0.24,0.9,283,"{""type"":""MultiPoint"",""coordinates"":[]}"
