Site_num,Survey_ID,Site_name,County,Lat,Long,green_pop,prop_identifier,prop_ownership,survey_date,data_source,notes,species,num_adult,num_unk_ANAE,num_juv_subad_yrling,num_hatchling,num_eggs,total_ANAE,total_ANAE_or_PLME,nest,year,J_date,nndist,new_flag1
1405,108,Rhododendron Trail,Macon,35.05581217,-83.18478121,BRE,private,private,1970-05-15,U. Notre Dame,at least 2 ANAE adults; gravid female aggression noted; late spring 1970,Green Salamander,2,NA,NA,NA,NA,2,2,FALSE,1970,135,95.06109099,1405
1410,109,Round/Flat Mountain @ FS 89_historic,Jackson,35.03911731,-83.03977801,BRE,Nantahala NF,USFS,1970-05-15,U. Notre Dame,at least 1 ANAE; vague details; late spring 1970,Green Salamander,1,NA,NA,NA,NA,1,1,FALSE,1970,135,1748.872714,1410
1412,110,Sassafras Knob,Macon,35.04194863,-83.21055515,BRE,Nantahala NF,USFS,1970-05-15,U. Notre Dame,2+ yearling ANAE; late spring 1970,Green Salamander,NA,NA,2,NA,NA,2,2,FALSE,1970,135,1662.479376,1412
1416,111,Slick Rock-A_historic complex,Macon,35.02445713,-83.1483211,BRE,Nantahala NF,USFS,1970-05-15,U. Notre Dame,1+ yearling ANAE; late spring 1970,Green Salamander,NA,NA,1,NA,NA,1,1,FALSE,1970,135,6.178463603,5041
1427,112,Whitewater Falls_historic,Jackson,35.03525353,-83.01799004,BRE,Nantahala NF,USFS,1970-05-15,U. Notre Dame,21+ yearling ANAE; late spring 1970,Green Salamander,NA,NA,21,NA,NA,21,21,FALSE,1970,135,431.6033559,1427
1430,113,Wilson Gap Road,Macon,35.04019165,-83.17510277,BRE,Nantahala NF,USFS,1970-05-15,U. Notre Dame,at least 1 ANAE; date unk.; late spring 1970,Green Salamander,1,NA,NA,NA,NA,1,1,FALSE,1970,135,961.461944,1430
1432,114,Zachary's Gap,Jackson,35.14450912,-83.07940399,BRE,private,private,1970-05-15,U. Notre Dame,at least 1 ANAE; late spring 1970,Green Salamander,1,NA,NA,NA,NA,1,1,FALSE,1970,135,2091.211601,1432
102,115,Chattooga Gorge_historic,Jackson,35.012991,-83.111396,BRE,Nantahala NF,USFS,1970-08-01,U. Notre Dame,13 ANAE egg clutches (w/females presumably); summer 1970,Green Salamander,13,NA,NA,NA,NA,13,13,TRUE,1970,213,233.0756658,102
186,116,Ammons Branch_historic complex,Jackson,35.019952,-83.143202,BRE,Nantahala NF,USFS,1970-08-01,U. Notre Dame,2 ANAE egg clutches (w/females presumably); summer 1970,Green Salamander,2,NA,NA,NA,NA,2,2,TRUE,1970,213,684.2039209,186
287,117,Biscuit Rock,Macon,35.05601,-83.185795,BRE,private,private,1970-08-01,U. Notre Dame,17 ANAE egg clutches w/females; summer 1970; *count includes RT and Biscuit Rock*; unk how many at each; most probably at Biscuit Rock,Green Salamander,17,NA,NA,NA,NA,17,17,TRUE,1970,213,95.06109099,287
1369,118,Heady Mountain Gap_historic,Jackson,35.04204327,-83.06293653,BRE,Nantahala NF,USFS,1970-08-01,U. Notre Dame,10 ANAE egg clutches (w/females presumably); summer 1970,Green Salamander,10,NA,NA,NA,NA,10,10,TRUE,1970,213,2137.910074,1369
1370,119,Hogback Mountain,Jackson,35.12820207,-83.00932961,BRE,private,private,1970-08-01,U. Notre Dame,ANAE egg clutch obs w/female; summer 1970,Green Salamander,1,NA,NA,NA,NA,1,1,TRUE,1970,213,1676.971721,1370
1405,120,Rhododendron Trail,Macon,35.05581217,-83.18478121,BRE,private,private,1970-08-01,U. Notre Dame,1 or more ANAE egg clutches w/females; summer 1970,Green Salamander,1,NA,NA,NA,NA,1,1,TRUE,1970,213,95.06109099,1405
1410,121,Round/Flat Mountain @ FS 89_historic,Jackson,35.03911731,-83.03977801,BRE,Nantahala NF,USFS,1970-08-01,U. Notre Dame,55+ ANAE egg clutches w/brooding females; summer 1970,Green Salamander,55,NA,NA,NA,NA,55,55,TRUE,1970,213,1748.872714,1410
1412,122,Sassafras Knob,Macon,35.04194863,-83.21055515,BRE,Nantahala NF,USFS,1970-08-01,U. Notre Dame,2 ANAE egg clutches (w/females presumably) obs; summer 1970,Green Salamander,2,NA,NA,NA,NA,2,2,TRUE,1970,213,1662.479376,1412
1413,123,Scotsman Creek_historic,Jackson,35.01420832,-83.11347707,BRE,Nantahala NF,USFS,1970-08-01,U. Notre Dame,13 ANAE nests (w/females presumably) obs from 200 yds below Scotsman Creek cont. downstream 1/4 mi.; summer 1970,Green Salamander,13,NA,NA,NA,NA,13,13,TRUE,1970,213,233.0756658,1413
1416,124,Slick Rock-A_historic complex,Macon,35.02445713,-83.1483211,BRE,Nantahala NF,USFS,1970-08-01,U. Notre Dame,at least 1 ANAE nest w/female; summer 1970,Green Salamander,1,NA,NA,NA,NA,1,1,TRUE,1970,213,6.178463603,5041
1427,125,Whitewater Falls_historic,Jackson,35.03525353,-83.01799004,BRE,Nantahala NF,USFS,1970-08-01,U. Notre Dame,10 ANAE egg clutches w/females obs; summer 1970,Green Salamander,10,NA,NA,NA,NA,10,10,TRUE,1970,213,431.6033559,1427
1430,126,Wilson Gap Road,Macon,35.04019165,-83.17510277,BRE,Nantahala NF,USFS,1970-08-01,U. Notre Dame,7 ANAE nests obs w/females; summer 1970,Green Salamander,7,NA,NA,NA,NA,7,7,TRUE,1970,213,961.461944,1430
1432,127,Zachary's Gap,Jackson,35.14450912,-83.07940399,BRE,private,private,1970-08-01,U. Notre Dame,8 ANAE egg clutches (w/females presumably) obs; summer 1970,Green Salamander,8,NA,NA,NA,NA,8,8,TRUE,1970,213,2091.211601,1432
1427,128,Whitewater Falls_historic,Jackson,35.03525353,-83.01799004,BRE,Nantahala NF,USFS,1972-09-09,NMNH,2 ANAE preserved,Green Salamander,NA,2,NA,NA,NA,2,2,FALSE,1972,253,431.6033559,1427
1427,129,Whitewater Falls_historic,Jackson,35.03525353,-83.01799004,BRE,Nantahala NF,USFS,1973-06-19,NMNH,2 ANAE preserved,Green Salamander,NA,2,NA,NA,NA,2,2,FALSE,1973,170,431.6033559,1427
1352,130,Granite City,Jackson,35.04380445,-83.13822413,BRE,Nantahala NF,USFS,1973-07-22,UMMZ,1 ANAE collected for museum; S side of complex or close to road,Green Salamander,NA,1,NA,NA,NA,1,1,FALSE,1973,203,1252.233602,1352
1405,131,Rhododendron Trail,Macon,35.05581217,-83.18478121,BRE,private,private,1973-07-25,UMMZ,1 ANAE collected for museum,Green Salamander,1,NA,NA,NA,NA,1,1,FALSE,1973,206,95.06109099,1405
1352,132,Granite City,Jackson,35.04380445,-83.13822413,BRE,Nantahala NF,USFS,1973-07-27,UMMZ,1 ANAE collected for museum,Green Salamander,NA,1,NA,NA,NA,1,1,FALSE,1973,208,1252.233602,1352
1265,133,Sherwood Forest_historic,Transylvania,35.13093266,-82.68083789,BRE,Sherwood Forest,private,1974-09-01,landowner,found female ANAE w/clutch of 9+ eggs in downed Am. chestnut log; found when splitting wood; at least 4 hatched later,Green Salamander,1,NA,NA,NA,9,1,1,TRUE,1974,244,78.93503169,1265
1352,135,Granite City,Jackson,35.04380445,-83.13822413,BRE,Nantahala NF,USFS,1974-10-04,MMZ,3 ANAE collected for museum,Green Salamander,NA,3,NA,NA,NA,3,3,FALSE,1974,277,1252.233602,1352
1427,136,Whitewater Falls_historic,Jackson,35.03525353,-83.01799004,BRE,Nantahala NF,USFS,1974-10-20,San Diego NHM,"3 ANAE, collected, Preserved",Green Salamander,3,NA,NA,NA,NA,3,3,FALSE,1974,293,431.6033559,1427
186,137,Ammons Branch_historic complex,Jackson,35.019952,-83.143202,BRE,Nantahala NF,USFS,1980-09-15,WCU,"2 ad. ANAE, w/1 egg clutch",Green Salamander,2,NA,NA,NA,NA,2,2,TRUE,1980,259,684.2039209,186
2348,138,S Satulah Mtn,Jackson,35.028794,-83.190622,BRE,R.O.W./pvt,R.O.W./pvt,1986-05-08,FMNH,1 ANAE collected for museum; above the highway,Green Salamander,1,NA,NA,NA,NA,1,1,FALSE,1986,128,527.5897661,2348
1374,139,Hwy 28_historic,Macon,35.02681408,-83.18508305,BRE,Nantahala NF,USFS,1986-05-10,NCNHP,"2 ANAE obs, confirmed by R. Bruce; date in May unk.",Green Salamander,NA,2,NA,NA,NA,2,2,FALSE,1986,130,23.85313317,1374
1405,140,Rhododendron Trail,Macon,35.05581217,-83.18478121,BRE,private,private,1986-05-10,NCNHP,"1 ANAE obs, unk age",Green Salamander,NA,1,NA,NA,NA,1,1,FALSE,1986,130,95.06109099,1405
1352,141,Granite City,Jackson,35.04380445,-83.13822413,BRE,Nantahala NF,USFS,1986-07-15,academic researcher,1 ad. ANAE,Green Salamander,1,NA,NA,NA,NA,1,1,FALSE,1986,196,1252.233602,1352
1427,142,Whitewater Falls_historic,Jackson,35.03525353,-83.01799004,BRE,Nantahala NF,USFS,1986-07-15,"WCU, HBS",1 ad. ANAE,Green Salamander,1,NA,NA,NA,NA,1,1,FALSE,1986,196,431.6033559,1427
1364,143,TGL_Head of Coley Creek_above FHT-B (historic),Transylvania,35.04536873,-82.97277271,BRE,Toxaway GL,NCWRC,1987-09-15,academic researcher,"11 ad., 4 juv. ANAE, ""First record from this site.  
Sept. and Oct., 1987""",Green Salamander,11,NA,4,NA,NA,15,15,FALSE,1987,258,16.55744404,1364
1367,144,TGL_Head of Coley Creek_below FHT,Transylvania,35.04451449,-82.97224044,BRE,Toxaway GL,NCWRC,1987-10-15,academic researcher,"2 ad. , 2 juv. ANAE",Green Salamander,2,NA,2,NA,NA,4,4,FALSE,1987,288,95.66641554,1367
2343,145,TGL_Thompson River Gorge_upstream_historic,Transylvania,35.049519,-82.98195,BRE,Toxaway GL,NCWRC,1987-10-15,indep researcher,"1 ad. ANAE, Sept. or Oct. 1987",Green Salamander,1,NA,NA,NA,NA,1,1,FALSE,1987,288,603.6178662,2343
186,147,Ammons Branch_historic complex,Jackson,35.019952,-83.143202,BRE,Nantahala NF,USFS,1987-11-16,"NCWRC, USFWS",2 ad. ANAE,Green Salamander,2,NA,NA,NA,NA,2,2,FALSE,1987,320,684.2039209,186
1416,148,Slick Rock-A_historic complex,Macon,35.02445713,-83.1483211,BRE,Nantahala NF,USFS,1988-09-15,NCWRC,2 juv. ANAE,Green Salamander,NA,NA,2,NA,NA,2,2,FALSE,1988,259,6.178463603,5041
1355,149,Greenland Creek Falls,Jackson,35.15051928,-82.99762845,BRE,Nantahala NF,USFS,1989-10-15,indep researcher,2 ad. ANAE,Green Salamander,2,NA,NA,NA,NA,2,2,FALSE,1989,288,1800.828051,1355
186,154,Ammons Branch_historic complex,Jackson,35.019952,-83.143202,BRE,Nantahala NF,USFS,1990-05-15,Duke U.,12 ANAE,Green Salamander,12,NA,NA,NA,NA,12,12,FALSE,1990,135,684.2039209,186
186,157,Ammons Branch_historic complex,Jackson,35.019952,-83.143202,BRE,Nantahala NF,USFS,1990-05-17,Duke U.,2 ad. ANAE,Green Salamander,2,NA,NA,NA,NA,2,2,FALSE,1990,137,684.2039209,186
1352,158,Granite City,Jackson,35.04380445,-83.13822413,BRE,Nantahala NF,USFS,1990-05-17,Duke U.,1 lg adult ANAE,Green Salamander,1,NA,NA,NA,NA,1,1,FALSE,1990,137,1252.233602,1352
186,161,Ammons Branch_historic complex,Jackson,35.019952,-83.143202,BRE,Nantahala NF,USFS,1990-05-21,Duke U.,"4 yearling, 2 juv. ANAE",Green Salamander,NA,NA,6,NA,NA,6,6,FALSE,1990,141,684.2039209,186
1410,162,Round/Flat Mountain @ FS 89_historic,Jackson,35.03911731,-83.03977801,BRE,Nantahala NF,USFS,1990-05-23,Duke U.,1 juv. ANAE,Green Salamander,NA,NA,1,NA,NA,1,1,FALSE,1990,143,1748.872714,1410
186,165,Ammons Branch_historic complex,Jackson,35.019952,-83.143202,BRE,Nantahala NF,USFS,1990-05-26,Duke U.,"4 yearling, 2 ad. ANAE",Green Salamander,2,NA,4,NA,NA,6,6,FALSE,1990,146,684.2039209,186
1432,167,Zachary's Gap,Jackson,35.14450912,-83.07940399,BRE,private,private,1990-05-28,Duke U.,"1 ad. ANAE, ""On this rainy day, a gravid female was located and was never seen subsequent to this observation.""",Green Salamander,1,NA,NA,NA,NA,1,1,FALSE,1990,148,2091.211601,1432
1352,168,Granite City,Jackson,35.04380445,-83.13822413,BRE,Nantahala NF,USFS,1990-05-29,Duke U.,"1 lg. adult ANAE; same place, same one from 5/17 survey",Green Salamander,1,NA,NA,NA,NA,1,1,FALSE,1990,149,1252.233602,1352
1401,169,Rainbow Falls_historic,Transylvania,35.09133088,-82.96578926,BRE,Pisgah NF,USFS,1990-05-30,Duke U.,3 ad. ANAE; inc a courting pair,Green Salamander,3,NA,NA,NA,NA,3,3,FALSE,1990,150,154.4346244,1401
1427,170,Whitewater Falls_historic,Jackson,35.03525353,-83.01799004,BRE,Nantahala NF,USFS,1990-05-30,Duke U.,1 lg.adult ANAE,Green Salamander,1,NA,NA,NA,NA,1,1,FALSE,1990,150,431.6033559,1427
1401,171,Rainbow Falls_historic,Transylvania,35.09133088,-82.96578926,BRE,Pisgah NF,USFS,1990-06-02,Duke U.,3 ad. ANAE; inc a courting pair,Green Salamander,3,NA,NA,NA,NA,3,3,FALSE,1990,153,154.4346244,1401
186,175,Ammons Branch_historic complex,Jackson,35.019952,-83.143202,BRE,Nantahala NF,USFS,1990-06-05,Duke U.,"4 yearling, 4 juv., 4 ad. ANAE",Green Salamander,4,NA,8,NA,NA,12,12,FALSE,1990,156,684.2039209,186
1401,176,Rainbow Falls_historic,Transylvania,35.09133088,-82.96578926,BRE,Pisgah NF,USFS,1990-06-06,Duke U.,2 ad. ANAE; same as previous but not paired,Green Salamander,2,NA,NA,NA,NA,2,2,FALSE,1990,157,154.4346244,1401
1352,177,Granite City,Jackson,35.04380445,-83.13822413,BRE,Nantahala NF,USFS,1990-06-07,Duke U.,"3 ad., 2 juv. ANAE; 2 ad. Were paired, courting?",Green Salamander,3,NA,2,NA,NA,5,5,FALSE,1990,158,1252.233602,1352
1352,178,Granite City,Jackson,35.04380445,-83.13822413,BRE,Nantahala NF,USFS,1990-06-15,Duke U.,2 ad. ANAE,Green Salamander,2,NA,NA,NA,NA,2,2,FALSE,1990,166,1252.233602,1352
1401,179,Rainbow Falls_historic,Transylvania,35.09133088,-82.96578926,BRE,Pisgah NF,USFS,1990-06-15,Duke U.,"3 ad., 3 egg clutches ANAE, Not sure of exact dates or the # of visits.  This is a minimum that Corser found that year.",Green Salamander,3,NA,NA,NA,NA,3,3,TRUE,1990,166,154.4346244,1401
1410,180,Round/Flat Mountain @ FS 89_historic,Jackson,35.03911731,-83.03977801,BRE,Nantahala NF,USFS,1990-06-15,Duke U.,"3 ad. ANAE, ""The site was searched thoroughly several times, at all seasons, in 1990 and only 3 individuals were located with no reproduction taking place.""  He only searched 1 or 2 of the 3 outcrops.",Green Salamander,3,NA,NA,NA,NA,3,3,FALSE,1990,166,1748.872714,1410
186,183,Ammons Branch_historic complex,Jackson,35.019952,-83.143202,BRE,Nantahala NF,USFS,1990-06-23,Duke U.,10 ANAE all sizes including 1 ad. Fem ANAE w/egg clutch; 4 eggs visible,Green Salamander,1,NA,NA,NA,4,1,10,TRUE,1990,174,684.2039209,186
1401,184,Rainbow Falls_historic,Transylvania,35.09133088,-82.96578926,BRE,Pisgah NF,USFS,1990-06-24,Duke U.,"6 ad. ANAE inc a pair in same place as 5/30, 6/2 surveys (fem appeared gravid)",Green Salamander,6,NA,NA,NA,NA,6,6,FALSE,1990,175,154.4346244,1401
1410,185,Round/Flat Mountain @ FS 89_historic,Jackson,35.03911731,-83.03977801,BRE,Nantahala NF,USFS,1990-06-24,Duke U.,"1 lg. ad., 2 juv ANAE",Green Salamander,1,NA,2,NA,NA,3,3,FALSE,1990,175,1748.872714,1410
1352,186,Granite City,Jackson,35.04380445,-83.13822413,BRE,Nantahala NF,USFS,1990-06-25,Duke U.,"1 ad., 2 juv. ANAE; no evidence of reproduction",Green Salamander,1,NA,2,NA,NA,3,3,FALSE,1990,176,1252.233602,1352
186,190,Ammons Branch_historic complex,Jackson,35.019952,-83.143202,BRE,Nantahala NF,USFS,1990-07-02,Duke U.,4 yearlings; fem ANAE abandoned clutch but looks OK; min rain previous month,Green Salamander,NA,NA,4,NA,4,4,4,TRUE,1990,183,684.2039209,186
1352,191,Granite City,Jackson,35.04380445,-83.13822413,BRE,Nantahala NF,USFS,1990-07-02,Duke U.,2 lg. adult ANAE paired in same crevice as 6/7; no subsequent evidence of reproduction,Green Salamander,2,NA,NA,NA,NA,2,2,FALSE,1990,183,1252.233602,1352
1409,194,Rocky Hill Baptist Church-A,Transylvania,35.14499729,-82.64273116,BRE,private,private,1990-07-10,NCWRC,"1 ad. ANAE, downslope of cemetery",Green Salamander,1,NA,NA,NA,NA,1,1,FALSE,1990,191,29.37647773,1409
1352,197,Granite City,Jackson,35.04380445,-83.13822413,BRE,Nantahala NF,USFS,1990-07-19,NCWRC,1 ad. ANAE,Green Salamander,1,NA,NA,NA,NA,1,1,FALSE,1990,200,1252.233602,1352
287,198,Biscuit Rock,Macon,35.05601,-83.185795,BRE,private,private,1990-08-01,Duke U.,at least 1 ANAE w/brooding female; summer 1990,Green Salamander,1,NA,NA,NA,NA,1,1,TRUE,1990,213,95.06109099,287
186,200,Ammons Branch_historic complex,Jackson,35.019952,-83.143202,BRE,Nantahala NF,USFS,1990-08-05,Duke U.,"2 juv. ANAE; clutch perished, small millipedes feeding on remains",Green Salamander,NA,NA,2,NA,NA,2,2,FALSE,1990,217,684.2039209,186
186,203,Ammons Branch_historic complex,Jackson,35.019952,-83.143202,BRE,Nantahala NF,USFS,1990-08-11,Duke U.,1 ANAE size unk,Green Salamander,NA,1,NA,NA,NA,1,1,FALSE,1990,223,684.2039209,186
1352,204,Granite City,Jackson,35.04380445,-83.13822413,BRE,Nantahala NF,USFS,1990-08-11,Duke U.,"3 ad., 2 juv ANAE; 1 ad. Might have been a guarding female but no evidence of nest",Green Salamander,3,NA,2,NA,NA,5,5,FALSE,1990,223,1252.233602,1352
1401,205,Rainbow Falls_historic,Transylvania,35.09133088,-82.96578926,BRE,Pisgah NF,USFS,1990-08-11,Duke U.,"3 nests w/attending females ANAE; egg counts of 12, 12, and 6",Green Salamander,3,NA,NA,NA,30,3,3,TRUE,1990,223,154.4346244,1401
1427,208,Whitewater Falls_historic,Jackson,35.03525353,-83.01799004,BRE,Nantahala NF,USFS,1990-08-12,Duke U.,lg. female ANAE (same as 5/30) guarding clutch; 6 eggs visible,Green Salamander,1,NA,NA,NA,6,1,1,TRUE,1990,224,431.6033559,1427
287,211,Biscuit Rock,Macon,35.05601,-83.185795,BRE,private,private,1990-09-15,Duke U.,3 ad. ANAE,Green Salamander,3,NA,NA,NA,NA,3,3,FALSE,1990,258,95.06109099,287
1352,213,Granite City,Jackson,35.04380445,-83.13822413,BRE,Nantahala NF,USFS,1990-09-15,Duke U.,1 juv and 2 lg ad ANAE paired as in previous surveys,Green Salamander,2,NA,1,NA,NA,3,3,FALSE,1990,258,1252.233602,1352
1401,214,Rainbow Falls_historic,Transylvania,35.09133088,-82.96578926,BRE,Pisgah NF,USFS,1990-09-15,Duke U.,2 ad. ANAE and all 3 nests normal w/attending females; 5 total ad.,Green Salamander,5,NA,NA,NA,NA,5,5,TRUE,1990,258,154.4346244,1401
1427,216,Whitewater Falls_historic,Jackson,35.03525353,-83.01799004,BRE,Nantahala NF,USFS,1990-09-15,Duke U.,1 sm. Ad. ANAE and fem ANAE w/hatched nest; 2 hatchlings seen,Green Salamander,2,NA,NA,2,NA,4,4,FALSE,1990,258,431.6033559,1427
1401,217,Rainbow Falls_historic,Transylvania,35.09133088,-82.96578926,BRE,Pisgah NF,USFS,1990-10-13,Duke U.,all 3 nests hatched; total of 21 ANAE obs including 4-5 hatchlings; all ages obs; comment that this is the only viable site complex on the embayment,Green Salamander,NA,17,NA,4,NA,21,21,FALSE,1990,286,154.4346244,1401
186,218,Ammons Branch_historic complex,Jackson,35.019952,-83.143202,BRE,Nantahala NF,USFS,1990-10-14,Duke U.,"1 yearling, 2 ad. ANAE in small boulder separate from main outcrop",Green Salamander,2,NA,1,NA,NA,3,3,FALSE,1990,287,684.2039209,186
1352,219,Granite City,Jackson,35.04380445,-83.13822413,BRE,Nantahala NF,USFS,1990-10-14,Duke U.,1 juv. ANAE,Green Salamander,NA,NA,1,NA,NA,1,1,FALSE,1990,287,1252.233602,1352
1416,221,Slick Rock-A_historic complex,Macon,35.02445713,-83.1483211,BRE,Nantahala NF,USFS,1990-10-14,Duke U.,1 small adult ANAE,Green Salamander,1,NA,NA,NA,NA,1,1,FALSE,1990,287,6.178463603,5041
1416,223,Slick Rock-A_historic complex,Macon,35.02445713,-83.1483211,BRE,Nantahala NF,USFS,1990-10-15,Duke U.,1 ad. ANAE,Green Salamander,1,NA,NA,NA,NA,1,1,FALSE,1990,288,6.178463603,5041
1352,225,Granite City,Jackson,35.04380445,-83.13822413,BRE,Nantahala NF,USFS,1991-06-06,Duke U.,1 ad. ANAE,Green Salamander,1,NA,NA,NA,NA,1,1,FALSE,1991,157,1252.233602,1352
1401,228,Rainbow Falls_historic,Transylvania,35.09133088,-82.96578926,BRE,Pisgah NF,USFS,1991-06-10,Duke U.,"8 ad.ANAE (3 pairs); 1 pair had a clutch w/9 visible eggs, same place as 1990, same female?",Green Salamander,8,NA,NA,NA,9,8,8,TRUE,1991,161,154.4346244,1401
1410,229,Round/Flat Mountain @ FS 89_historic,Jackson,35.03911731,-83.03977801,BRE,Nantahala NF,USFS,1991-06-14,Duke U.,fem. ANAE w/lg. clutch of 21+ eggs,Green Salamander,1,NA,NA,NA,21,1,1,TRUE,1991,165,1748.872714,1410
287,230,Biscuit Rock,Macon,35.05601,-83.185795,BRE,private,private,1991-06-15,Duke U.,2 juv. ANAE,Green Salamander,NA,NA,2,NA,NA,2,2,FALSE,1991,166,95.06109099,287
102,231,Chattooga Gorge_historic,Jackson,35.012991,-83.111396,BRE,Nantahala NF,USFS,1991-06-17,Duke U.,"1+ DEOC, 1+ PLME",Green Salamander,0,NA,NA,NA,NA,0,1,FALSE,1991,168,233.0756658,102
1401,233,Rainbow Falls_historic,Transylvania,35.09133088,-82.96578926,BRE,Pisgah NF,USFS,1991-06-22,Duke U.,5 ad. ANAE incl female brooding 9 eggs,Green Salamander,5,NA,NA,NA,9,5,5,TRUE,1991,173,154.4346244,1401
1410,234,Round/Flat Mountain @ FS 89_historic,Jackson,35.03911731,-83.03977801,BRE,Nantahala NF,USFS,1991-06-22,Duke U.,nest normal w/female ANAE; no visible loss of eggs,Green Salamander,1,NA,NA,NA,21,1,1,TRUE,1991,173,1748.872714,1410
1427,235,Whitewater Falls_historic,Jackson,35.03525353,-83.01799004,BRE,Nantahala NF,USFS,1991-06-22,Duke U.,1 lg. adult ANAE,Green Salamander,1,NA,NA,NA,NA,1,1,FALSE,1991,173,431.6033559,1427
186,236,Ammons Branch_historic complex,Jackson,35.019952,-83.143202,BRE,Nantahala NF,USFS,1991-06-25,Duke U.,1 lg. adult ANAE,Green Salamander,1,NA,NA,NA,NA,1,1,FALSE,1991,176,684.2039209,186
1379,237,Little Creek,Macon,35.02764034,-83.18175139,BRE,Nantahala NF,USFS,1991-06-27,Duke U.,site first found; ad. Female ANAE guarding clutch of 22+ eggs,Green Salamander,1,NA,NA,NA,22,1,1,TRUE,1991,178,201.8166401,1379
1399,238,Pleasant Grove-A,Jackson,35.03281119,-83.09242958,BRE,Nantahala NF,USFS,1991-07-03,Duke U.,1 female ANAE w/nest of 10 eggs visible,Green Salamander,1,NA,NA,NA,10,1,1,TRUE,1991,184,134.8922068,1399
1364,240,TGL_Head of Coley Creek_above FHT-B (historic),Transylvania,35.04536873,-82.97277271,BRE,Toxaway GL,NCWRC,1991-07-08,Duke U.,"1 ad., 2 juv. ANAE, 1 DEOC, 1 PLME",Green Salamander,1,NA,2,NA,NA,3,3,FALSE,1991,189,16.55744404,1364
1420,241,TGL_Thompson River Gorge_historic,Transylvania,35.04350186,-82.97974843,BRE,Toxaway GL,NCWRC,1991-07-08,Duke U.,"1 PLME;  ""it is possible that there are inhabited areas which were not located. Additional searching in this vicinity may be warranted.""",Green Salamander,0,NA,NA,NA,NA,0,1,FALSE,1991,189,40.45983592,1420
1416,242,Slick Rock-A_historic complex,Macon,35.02445713,-83.1483211,BRE,Nantahala NF,USFS,1991-07-11,Duke U.,1 PLME,Green Salamander,0,NA,NA,NA,NA,0,1,FALSE,1991,192,6.178463603,5041
